/home/tom/Desktop/CarND-Sim/IMG/center_2016_11_27_18_07_18_347.jpg, /home/tom/Desktop/CarND-Sim/IMG/left_2016_11_27_18_07_18_347.jpg, /home/tom/Desktop/CarND-Sim/IMG/right_2016_11_27_18_07_18_347.jpg, 0, 0, 0, 7.836867E-05
/home/tom/Desktop/CarND-Sim/IMG/center_2016_11_27_18_07_18_459.jpg, /home/tom/Desktop/CarND-Sim/IMG/left_2016_11_27_18_07_18_459.jpg, /home/tom/Desktop/CarND-Sim/IMG/right_2016_11_27_18_07_18_459.jpg, 0, 0, 0, 7.785811E-05
/home/tom/Desktop/CarND-Sim/IMG/center_2016_11_27_18_07_18_573.jpg, /home/tom/Desktop/CarND-Sim/IMG/left_2016_11_27_18_07_18_573.jpg, /home/tom/Desktop/CarND-Sim/IMG/right_2016_11_27_18_07_18_573.jpg, 0, 0, 0, 7.812715E-05
/home/tom/Desktop/CarND-Sim/IMG/center_2016_11_27_18_07_18_687.jpg, /home/tom/Desktop/CarND-Sim/IMG/left_2016_11_27_18_07_18_687.jpg, /home/tom/Desktop/CarND-Sim/IMG/right_2016_11_27_18_07_18_687.jpg, 0, 0, 0, 7.830399E-05
/home/tom/Desktop/CarND-Sim/IMG/center_2016_11_27_18_07_18_800.jpg, /home/tom/Desktop/CarND-Sim/IMG/left_2016_11_27_18_07_18_800.jpg, /home/tom/Desktop/CarND-Sim/IMG/right_2016_11_27_18_07_18_800.jpg, 0, 0, 0, 8.20884E-05
/home/tom/Desktop/CarND-Sim/IMG/center_2016_11_27_18_07_18_904.jpg, /home/tom/Desktop/CarND-Sim/IMG/left_2016_11_27_18_07_18_904.jpg, /home/tom/Desktop/CarND-Sim/IMG/right_2016_11_27_18_07_18_904.jpg, 0, 0.03275165, 0, 0.03532446
/home/tom/Desktop/CarND-Sim/IMG/center_2016_11_27_18_07_19_038.jpg, /home/tom/Desktop/CarND-Sim/IMG/left_2016_11_27_18_07_19_038.jpg, /home/tom/Desktop/CarND-Sim/IMG/right_2016_11_27_18_07_19_038.jpg, 0, 0.164, 0, 0.1153524
/home/tom/Desktop/CarND-Sim/IMG/center_2016_11_27_18_07_19_151.jpg, /home/tom/Desktop/CarND-Sim/IMG/left_2016_11_27_18_07_19_151.jpg, /home/tom/Desktop/CarND-Sim/IMG/right_2016_11_27_18_07_19_151.jpg, 0, 0.3146711, 0, 0.4972316
/home/tom/Desktop/CarND-Sim/IMG/center_2016_11_27_18_07_19_267.jpg, /home/tom/Desktop/CarND-Sim/IMG/left_2016_11_27_18_07_19_267.jpg, /home/tom/Desktop/CarND-Sim/IMG/right_2016_11_27_18_07_19_267.jpg, 0, 0.5528473, 0, 1.227546
/home/tom/Desktop/CarND-Sim/IMG/center_2016_11_27_18_07_19_386.jpg, /home/tom/Desktop/CarND-Sim/IMG/left_2016_11_27_18_07_19_386.jpg, /home/tom/Desktop/CarND-Sim/IMG/right_2016_11_27_18_07_19_386.jpg, 0, 0.7035372, 0, 1.977742
/home/tom/Desktop/CarND-Sim/IMG/center_2016_11_27_18_07_19_494.jpg, /home/tom/Desktop/CarND-Sim/IMG/left_2016_11_27_18_07_19_494.jpg, /home/tom/Desktop/CarND-Sim/IMG/right_2016_11_27_18_07_19_494.jpg, 0, 1, 0, 3.331579
/home/tom/Desktop/CarND-Sim/IMG/center_2016_11_27_18_07_19_601.jpg, /home/tom/Desktop/CarND-Sim/IMG/left_2016_11_27_18_07_19_601.jpg, /home/tom/Desktop/CarND-Sim/IMG/right_2016_11_27_18_07_19_601.jpg, 0, 1, 0, 4.738348
/home/tom/Desktop/CarND-Sim/IMG/center_2016_11_27_18_07_19_713.jpg, /home/tom/Desktop/CarND-Sim/IMG/left_2016_11_27_18_07_19_713.jpg, /home/tom/Desktop/CarND-Sim/IMG/right_2016_11_27_18_07_19_713.jpg, 0, 1, 0, 5.896896
/home/tom/Desktop/CarND-Sim/IMG/center_2016_11_27_18_07_19_826.jpg, /home/tom/Desktop/CarND-Sim/IMG/left_2016_11_27_18_07_19_826.jpg, /home/tom/Desktop/CarND-Sim/IMG/right_2016_11_27_18_07_19_826.jpg, 0, 1, 0, 7.2724
/home/tom/Desktop/CarND-Sim/IMG/center_2016_11_27_18_07_19_947.jpg, /home/tom/Desktop/CarND-Sim/IMG/left_2016_11_27_18_07_19_947.jpg, /home/tom/Desktop/CarND-Sim/IMG/right_2016_11_27_18_07_19_947.jpg, 0, 1, 0, 8.631905
